ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B06X16TNPX,R1H1S1JZ09FKQX,Jayme,/gp/profile/amzn1.account.AEND3UOE3CF2WNV6HLOHFDIDKBEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 29, 2018",4,Only one battery total,9,0,Verified Purchase,"Great camera but...the description of the extras is a bit misleading.  It lists a battery which makes it seem like it is an extra in addition to the one that comes standard with the phone.  It isn't an extra, there is only one battery.
"
B06X16TNPX,R257YJ5C8JCXY3,Michael A Cotner,/gp/profile/amzn1.account.AF334566M7TWKJ6BU7WFBRKINSWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 13, 2019",5,Love this camera-always happy with Canon Products,,0,Verified Purchase,"I bought this for my son who had some big travel events this summer.  Unfortunately, he didn't take many pictures but the ones he did were beautiful.  He's 15 and on his hiking trip he was able to capture great New Mexico landscapes, friends and closeups without any difficulty.  The camera itself looks great and is very easy to use.
"
B06X16TNPX,R2C0PFW94VM4B6,j.daniel,/gp/profile/amzn1.account.AFPCHH6S2SCX7CFO3OTE4O37W3FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 26, 2017",5,Pictures are excellent and color is great,7,0,Verified Purchase,"Bought this camera to take to the Grand Canyon. I wanted a camera that would do more than what a cell phone can. Pictures are excellent and color is great. I've had many Canon and Nikon cameras, but this is the best one by far. For anyone wanting a small compact camera for trips you won't go wrong with this one.  Wonderful accessories with the deal.
"
B06X16TNPX,R2DP4YJEMPW2EM,Teresa Thatcher,/gp/profile/amzn1.account.AGBYPWXMEMCZXR2DEIMZCPRBX6UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"November 7, 2018",5,Took pics in RAW for framing huge prints,4,0,Verified Purchase,"I am so happy with this camera! Took amazing vacation pictures in RAW and was able to blow them up to large sizes for framing and they are crystal clear. Easy to use. Was able to put in auto mode and didn't have near the frustration of my husband setting up shots on his Nikon. A very good investment.
"
B06X16TNPX,R2K7KVVK4FCOTA,Jaymers11,/gp/profile/amzn1.account.AEJZ56ZBWGY4NJ5G2GJOPVL5YAFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"December 7, 2017",1,Rotten Lemon,One,0,Verified Purchase,"The camera did not and would not turn on. Followed all the instructions, fully charged the battery and the camera just won't turn on. Tried the battery on other cameras and it turned on- i guess we got a rotten lemon. Was excited to have this camera for our honeymoon to Europe unfortunately didn't get to use it and was just dead weight.
"
B06X16TNPX,R3RZ0AV2ETN57O,Marc J. Yacht,/gp/profile/amzn1.account.AH2AVN7LALTZ3NP6U6SQGSQDSHWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"April 26, 2018",5,Five Stars,3,0,Verified Purchase,"Great little camera with large files.  I shoot in raw and JPEG and find JPEG pretty much on target.
"
B06X16TNPX,R9Q6S4EVYLVKQ,Sean E. Hill,/gp/profile/amzn1.account.AH3NPMJIA4GJGX54G2JMUP7ACTDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 13, 2019",1,Avoid this JUNK,,1,Verified Purchase,"Total piece of trash that broke in less than a year. Never dropped, just froze up in the middle of being used and the lens stopped retracting. Again never dropped and always kept in a case. There is a reason it only has a 90 warranty.
"
B06X16TNPX,RF7R3KOTFOZNL,Dave,/gp/profile/amzn1.account.AG4TWZIDMN2MPR5VRFIBCIW7TDWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"December 31, 2018",5,Great Little Camera,2,0,Verified Purchase,"This was a Christmas gift to my wife to replace an older point and shoot. She loves it. Easy to use, takes great photos, easy to pair to her iPhone. I bought the bundle for the SDCard reader and 64g SDCard.
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B06XZVK76V,R1I103XUWWEWXO,Morgan winans,/gp/profile/amzn1.account.AHD24OFR7LJ2FDM6QRFUIPVNNMTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 31, 2019",5,Awesome camera,,0,Verified Purchase,"Awesome camera! Use it to take pictures of nature, zoom in on big bucks across the fieldI can wifi it to my phone and save all the pictures to my phone
"
B06XZVK76V,R1RU9VRKS6XZLW,Photo Maven,/gp/profile/amzn1.account.AHCTKOPVEFTOMBITOWR6CZSQTLOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 3, 2019",1,Poor resolution,One,0,Verified Purchase,"Watch out, this higher megapixel model is way inferior to to the 16MP in terms of IQ.
"
B06XZVK76V,R2L8CDYFMBPWV7,J. Davis,/gp/profile/amzn1.account.AH7DA5RS6KSB5VJMOTZA5GQKBDIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 26, 2018",1,Not happy!,6,0,Verified Purchase,"Not happy with this camera at all. Does not pull items in as advertised.Really would like to send it back.Not worth $449.00.
"
B06XZVK76V,R2NOYKMYXMWL1X,Kathy,/gp/profile/amzn1.account.AFGFZLCZ3JQSULW2CHQV3TLR473A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"November 10, 2018",3,Expected better.,One,1,Verified Purchase,"Have had the AZ901 for about a month now. Not really happy with the Optical Image Stabilization. Especially when I am trying to use the zoom. Which is what I primarily bought the camera for. I don't think it really does as good a job as advertised. Should have looked around some more I think before purchasing. I guess I expected more from the  Kodak brand.
"
B06XZVK76V,R2TKYIV59LHF3Q,XSFOTO1,/gp/profile/amzn1.account.AHVLVHJ5DY2RWJ7UBCDYI5LCI45A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 13, 2018",5,Excellent camera..90X Optical Zoom!,18,0,,"LOVE this big zoom camera! I've been shooting with it for 4 months and it's given me many excellent photos. The reach is amazing..90X optical! It has a articulating 3"" LCD rear screen that is clear even in bright sun, a excellent electronic viewfinder that's adjustable to your eye, in camera charging so no need to carry a charger (same USB type as on most Android cell phones), Scene modes that work wonders, PASM modes to allow you to set to your preferences, and full HD video (with excellent stabilization). It's a great choice for a family, travel, or wildlife camera..no need to change lenses! With it's 20MP sensor, you can print LARGE poster size! So much fun to use and if ever in a doubt about best settings, use Auto as it nails the scene every time.Some of mine here: flickr.com/photos/125889350@N03
"
B06XZVK76V,R3B4BBZU6T99SO,dgbostick,/gp/profile/amzn1.account.AHSA64U7UKBLSX3ZK72L5RNEBH2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"June 19, 2019",5,Love It,3,0,Verified Purchase,"Have been using this camera for several months now and love it.  The zoom is fantastic and the pictures are very clear.  Battery lasts a long time too.
"
B06XZVK76V,R3EX7PIQWSZK8M,qlian,/gp/profile/amzn1.account.AE426V5IFG62Q5WVVITMRNX5ZJ6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"April 1, 2019",3,zoom,,0,Verified Purchase,"zoom is slowly
"
B06XZVK76V,R3HPTHQQ3DUWI9,Jeffrey John Floyd,/gp/profile/amzn1.account.AHK4ICZ4QFKVGMYSPIT4OC7TGCZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 28, 2018",4,Four Stars,3,0,Verified Purchase,"I am very happy with this camera.
"
B06XZVK76V,RAQD3ZFFIR45B,Dwight R. Collin Sr.,/gp/profile/amzn1.account.AF4N363OHH7KQQPPEC2TY35W2K3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"May 10, 2018",5,Good For The Price -- Very Good -- But Not For Large Prints of Landscapes,30,0,Verified Purchase,"The results from this camera almost equate with the Sony Alpha 6000 and Sony 18-200mm Lens which I bought back in 2014 for three times as much.  The lens on this camera, while sharp enough for most purposes, does not yield resolution quite as fine as the Sony.  For my purposes, except for enlargements of landscapes, the lens on the Kodak is better than adequate.  This camera is fun to use with a firm ergonomic grip design, a viewfinder in addition to the LCD screen, good controls and a menu which is reasonably simple to navigate.  There is one odd limitation which I did not expect:  the aperture does not close down smaller than f/7.4, and I would prefer at least f/16 for landscapes.
"
B06XZVK76V,RW9OPW4BZKNG0,Amazon Customer,/gp/profile/amzn1.account.AHT6UFVLFV2RZNHXCELO22P4CVPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 22, 2019",5,"Good camera, but needs a stand to use the zoom",,0,Verified Purchase,"Great camera.
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B06Y185XZW,R222GJTC9RWW4D,eric ashley,/gp/profile/amzn1.account.AFKELCRHPFZZAGCVXWICLCXPU4HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"March 21, 2019",4,Optical Image Stabilization,3,0,Verified Purchase,"Auto focus is a little slow, zoom is very far, but the optical image stabilizer doesn’t work well in half zoom and full zoom. Can take pictures in low light however, but videos are dark even when exposed at high levels. Using photoshop can fix the problem, but can become very noisy and grainy. That’s typical some cameras. Noise and grain in photos can be adjusted with ease in photoshop. Photos and videos are very crisp during the day. Sound quality is great in video mode. Over all I’m very satisfied with this camera. It suits my needs very well and I’m able to compromise to get great pictures and videos.
"
B06Y185XZW,R24NEGQW6Z5I4X,0010girl,/gp/profile/amzn1.account.AFPHZDJ47KFZLHAV4YOFGIPU2G7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"December 25, 2018",1,6 mo Update: regret purchase,,0,Verified Purchase,"Bought as a gift. Great quality.6 mo update: have been told that the camera freezes when changed from landscape to portrait; now has completely shut down after a firmware update. Too expensive for these problems so soon.
"
B06Y185XZW,R28TH17KH6CX65,Sherry Hollingsworth,/gp/profile/amzn1.account.AG3HHLMSZIUPBQKZVSUJ2K3TTCAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"September 19, 2018",2,Camera keeps freezing and you have to ..,2,1,Verified Purchase,"remove the battery to get Camera to shut off. Also the battery doesn't last very long.
"
B06Y185XZW,R2GW7X6IVTL3KL,Tb,/gp/profile/amzn1.account.AE2HEJIEFAPHNMQ5QRVHXJO75LIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 2, 2018",5,professional  looking photos,3,0,Verified Purchase,"this camera is amazing easy to use and takes great photos
"
B06Y185XZW,R2OT7FZ8HJNMCJ,JSF,/gp/profile/amzn1.account.AGU75KW5MZZIEFR3DTASOU4AT7RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"November 16, 2018",3,"Packs a lot into a very affordable price, but...",5,1,Verified Purchase,"This camera is an amazing value in many ways.  It has an incredible zoom, 65x, and its image stabilization works beautifully to give you non-blurred images for hand held telephoto and low-light shots.  I've never experienced image stabilization like that before.  It has a very nice tilting LCD and of course an eyepiece viewfinder as well.  I appreciated its light weight and the ability to take macro photos at very close range.  I did not shoot video at all, so this review is based only on still shooting.There are a couple of bugs that do tend to get in the way of a fully enjoyable experience.  The principal one I kept running into was the camera unfocusing at moderate zoom levels.  It would focus and then unfocus.  The only way to get it to focus was to change the zoom level up or down, and by that time you may have lost your photo opportunity.  I also had the camera freeze a couple of times, and had to pop out the battery and push it back in to reset the camera.  This was in cold weather, so perhaps that was related, as my iPhone will sometimes do the same in the cold, when the battery cannot provide the necessary power.  The difference is that the iPhone shuts off, whereas this camera froze.The image sensor may be what is expected from a ""bridge camera"" such as this, but unfortunately I cannot honestly say ""this camera takes really good pictures.""  The sense I get from my iPhone 6 photos is that they are better in general.  A lot of that has to do I think with this camera's very limited ""dynamic range"", which essentially means the ability to handle scenes containing both bright and dark areas, which in my experience occurs frequently.  With this camera, the whites are often washed out.  The iPhone has an auto-HDR mode to handle this, and it is true that this camera also has HDR (which takes 3 shots and combines them), but you have to go through the menus every time you turn on the camera to enable HDR, and then taking photos becomes slower and uses the battery more quickly.  The camera has another mode called WDR, but I didn't find it helpful.  I think that mode is really intended for video scenes.  But even without HDR processing, a good camera ought to be able to produce decent images for high contrast scenes, and this camera really does not make the grade.
"
B06Y185XZW,R39TGRX36GHPVJ,Ken,/gp/profile/amzn1.account.AEAWNXJX6XCZFKPZFS5FNZ7BL4DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"September 5, 2019",4,rating was done after 800 photos and 35 videos !,,0,Verified Purchase,"This camera does everything its supposed to do very well. the auto focus while zooming is a little slow but image stabilization while in zoom is great. The camera locked in the on position (could not shut off) once but immediately reset when I removed then replaced the battery. Has not done it again.  I love the view finder feature when using in the Sun.
"
B06Y185XZW,R3LU0NALRTVS2H,Amazon Customer,/gp/profile/amzn1.account.AGSWH74GOIFLAJOL6SPV6SJBAA7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 1, 2018",1,DOA and no support from Amazon,11,0,Verified Purchase,"Ordered from Amazon, came a few days later.  I followed the instructions and charged the battery for  four hours and installed it and a SD memory card.  When I tried to power up the camera the green light would come on and stay on for a second or two and then blink off for a second or two.  I was unable to turn off the camera or get it to work.  I could hear it clicking inside.I called Kodak and they had me go through a few procedures with no luck.  Kodak said to return it.Amazon failed!  I chatted and was told they couldn't get me a replacement for a week.  I was upset as I bought it for a specific purpose.  I was told the replacement would be here on Tuesday.  I was told that was one option, the other was to cancel the order.  I wanted the camera.When I checked later, Amazon gave me a replacement day three weeks not Tuesday.  I called Customer Support with no help.  Amazon needs to stand behind what they sell.
"
